HEADER
VTF File Version,1.1
VTF File Type,0
PID,40612
Generated on,2022-04-19 16:59:20
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,40612
XRT Version,2021.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55fc462dbb50,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u50_gen3x16_xdma_201920_3:GIN_compute_graphs.link:GIN_compute_graphs,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
25,0:0:0
24,1:1:1
23,GIN_compute_graphs
22,GIN_compute_graphs.link
16,HBM[0]
13,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
11,clCreateKernel
9,clCreateProgramWithBinary
18,clEnqueueMigrateMemObjects
15,clEnqueueTask
20,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
10,clReleaseDevice
27,clReleaseKernel
19,clReleaseMemObject
12,clReleaseProgram
5,clRetainDevice
17,clRetainMemObject
14,clSetKernelArg
21,xilinx_u50_gen3x16_xdma_201920_3

EVENTS
1,0,3.108404,1,OPENCL_API_CALL,1
2,0,3.137396,1,OPENCL_API_CALL,2
3,2,3.149663,1,OPENCL_API_CALL,2
4,1,3.153396,1,OPENCL_API_CALL,1
5,0,3.156709,1,OPENCL_API_CALL,1
6,0,3.158416,1,OPENCL_API_CALL,2
7,6,3.160487,1,OPENCL_API_CALL,2
8,5,3.161538,1,OPENCL_API_CALL,1
9,0,3.163674,1,OPENCL_API_CALL,3
10,9,3.166665,1,OPENCL_API_CALL,3
11,0,3.167971,1,OPENCL_API_CALL,3
12,11,3.169484,1,OPENCL_API_CALL,3
13,0,3.170825,1,OPENCL_API_CALL,3
14,13,3.172020,1,OPENCL_API_CALL,3
15,0,3.172976,1,OPENCL_API_CALL,3
16,15,3.174116,1,OPENCL_API_CALL,3
17,0,3.191691,1,OPENCL_API_CALL,4
18,17,3.285125,1,OPENCL_API_CALL,4
19,0,3.295529,1,OPENCL_API_CALL,4
20,19,3.303525,1,OPENCL_API_CALL,4
21,0,3.305343,1,OPENCL_API_CALL,4
22,21,3.306816,1,OPENCL_API_CALL,4
23,0,30.669133,1,OPENCL_API_CALL,3
24,23,30.685890,1,OPENCL_API_CALL,3
25,0,30.690417,1,OPENCL_API_CALL,3
26,25,30.691777,1,OPENCL_API_CALL,3
27,0,30.728213,1,OPENCL_API_CALL,4
28,27,30.744657,1,OPENCL_API_CALL,4
29,0,30.748140,1,OPENCL_API_CALL,4
30,29,30.750513,1,OPENCL_API_CALL,4
31,0,30.754450,1,OPENCL_API_CALL,5
32,31,30.759580,1,OPENCL_API_CALL,5
